expansion,expansion_id,cardno,name,ruby,card_url,image_url,type,nation,race,grade,power,critical,shield,skill,gift,regulation,rarity,illustrator,effect,flavor,name_en,card_url_wiki,set_code_wiki,card_no_wiki,price_yen,original_price_yen,in_stock
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/011,スポラディークセロ・ドラゴン,（スポラディークセロ・ドラゴン）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/011&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_011.png,ノーマルユニット,ブラントゲート,サイバードラゴン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RRR,SENNSU,【自】：ライドデッキからライドする際にこのカードが手札から捨てられた時、あなたの山札を上から７枚見て、セットオーダーを１枚まで選び、公開して手札に加え、山札をシャッフルする。【自】【(R)/ドロップ】：あなたのヴァンガードがアタックされた時、相手のヴァンガードがグレード３以上なら、【コスト】[このカードを除外する]ことで、そのバトル中、あなたのヴァンガードのパワー＋10000。そのターン中、あなたはこのカードと同名のカードの【自】能力のコストを払えない。,理外の空間から突如放つ。それは眩しき破滅の光。,Sporadic Cerro Dragon,https://cardfight.fandom.com/wiki/Sporadic_Cerro_Dragon,VGE-DZ-BT14,DZ-BT14/011,1480,,false
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/012,裁秤大隊 フェルベシウス・ドラゴン,（ライヴレイト フェルベシウス・ドラゴン）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/012&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_012.png,ノーマルユニット,ブラントゲート,スペースドラゴン/幻影,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RRR,saikoro,【自】：このユニットが手札から(R)に登場した時、【コスト】[【カウンターブラスト】(1)]することで、あなたのドロップからプロダクトカードを２枚まで選び、手札に加える。過充填－【自】【(R)】：このユニットがブーストしたバトル終了時、このターンにこのユニットが「アルグリーヴラ」を含むグレード３以上のあなたのヴァンガードの能力で選ばれているなら、【コスト】[このユニットをソウルに置く]ことで、あなたの山札を上から５枚見て、セットオーダーか赫月カードを１枚まで選び、公開して手札に加え、山札をシャッフルする。,彼方の揺らぎも見逃さず、万全を期して事態へ臨む。,"Librate Battalion, Firvesius Dragon","https://cardfight.fandom.com/wiki/Librate_Battalion,_Firvesius_Dragon",VGE-DZ-BT14,DZ-BT14/012,320,,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/013,Bel-Fiore マイア,（ベル-フィオーレ マイア）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/013&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_013.png,ノーマルユニット,ケテルサンクチュアリ,ヒューマン,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,RRR,イコール,【永】【(V)】：「Bel-Fiore」を含むあなたのリアガードすべては相手のカードの効果で選べず、あなたのターン中、「Bel-Fiore」を含むあなたの前列のユニットすべてのパワー＋5000。【起】【(V)】【ターン1回】：【コスト】[【カウンターブラスト】(1)]することで、エンゲージされているそれぞれ別名のあなたのカードを、相手のヴァンガードのグレードと同じ枚数まで選び、(R)にコールする。このターンにあなたがペルソナライドしているなら、そのターン中、このユニットのクリティカル＋１。【自】【(V)】【ターン1回】：このユニットがアタックされた時、【コスト】[【ソウルブラスト】(1)]することで、「Bel-Fiore」を含むあなたのリアガードを望む枚数選び、(G)に移動させる。,ご主人様の命に従うのが、侍女の務めでございますので。,"Bel-Fiore, Maia","https://cardfight.fandom.com/wiki/Bel-Fiore,_Maia",VGE-DZ-BT14,DZ-BT14/013,980,,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/014,鴻恩の騎士 オルカデス,（コウオンノキシ オルカデス）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/014&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_014.png,ノーマルユニット,ケテルサンクチュアリ,エンジェル,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,RRR,満水,【自】：このユニットが手札から(R)に登場した時、あなたのライドデッキから「レザエル」を含むグレード３を１枚選び、公開してよい。公開したか、あなたのヴァンガードが「レザエル」を含むグレード３以上なら、あなたの山札から、あなたのヴァンガードのグレード以下の、守護者を持たないノーマルユニットを１枚まで探し、捨て、山札をシャッフルする。【自】【(R)】：このユニットがヴァンガードにアタックした時、あなたのヴァンガードが「レザエル」を含むグレード３以上なら、そのバトル中、このユニットのパワー＋5000し、そのバトル終了時、このユニットをソウルに置き、１枚引く。このファイトであなたが【ディヴァインスキル】を使っているなら、＋5000ではなく＋10000。（この効果は強制）,数多の恩に報いるために、翼を大きく空へ広げて。,"Knight of Great Favor, Orcades","https://cardfight.fandom.com/wiki/Knight_of_Great_Favor,_Orcades",VGE-DZ-BT14,DZ-BT14/014,580,,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/015,Bel-Fiore スエラ,（ベル-フィオーレ スエラ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/015&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_015.png,ノーマルユニット,ケテルサンクチュアリ,ヒューマン,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,RRR,三登いつき,【自】：このユニットが、(R)に登場した時か(G)に置かれた時、あなたのヴァンガードが「Bel-Fiore」を含むなら、【コスト】[【カウンターブラスト】(1)]することで、あなたの山札を上から２枚見て、１枚選び、手札に加え、残りを山札の下かソウルに置き、あなたのヴァンガードがグレード３以上なら、そのターン中、このユニットのパワー＋5000/シールド＋5000。【永】【(R)】：あなたのターン中、あなたのヴァンガードが「Bel-Fiore」を含むグレード３以上なら、このユニットのパワー＋5000。【自】【(R)】【ターン1回】：「Bel-Fiore」を含むグレード３以上のあなたのヴァンガードがアタックした時、【コスト】[【エネルギーブラスト】(3)]することで、このユニットを【スタンド】させ、あなたのドロップから「Bel-Fiore」を含むカードを１枚選び、あなたの庭園にエンゲージする。,では、一瞬で“お片付け”といたしましょう。,"Bel-Fiore, Suera","https://cardfight.fandom.com/wiki/Bel-Fiore,_Suera",VGE-DZ-BT14,DZ-BT14/015,780,,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/016,泡沫の大魔法師 ゼーリス “幻影”,（ウタカタノダイマホウシ ゼーリス “ファントム”）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/016&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_016.png,ノーマルユニット,ストイケイア,エルフ/幻影,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,RRR,BISAI,【起】【(V)】【ターン1回】：【コスト】[【カウンターブラスト】(1)]することで、泡沫の大魔法師 ゼーリス “幻影”・トークンを１枚中央後列の(R)にコールし、そのターン中、『【永】【(R)】このユニットは後列からでもアタックでき、ドライブ－１。このユニットがアタックしたバトルでは、ドライブチェックを行う。』を与える。【ファントムスキル】－【起】【(V)】：相手のヴァンガードがグレード３以上なら、【コスト】[ソウルとドロップから、赫月カードすべてをバインドする]ことで、あなたのドロップから【超】以外のトリガーカードを、このコストでバインドされたカードと同じ枚数まで選び、山札に戻してシャッフルする。このファイト中、あなたはこのユニットと同名のユニットの【ファントムスキル】能力のコストを払えない。,魔法の銘は泡沫――廻り行く生命、その源泉たる力。,"Great Magick Caster of Transitory, Zerith ""Fantôme""","https://cardfight.fandom.com/wiki/Great_Magick_Caster_of_Transitory,_Zerith_%22Fant%C3%B4me%22",VGE-DZ-BT14,DZ-BT14/016,980,,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/017,黒天の水将 レィミーナ,（コクテンノスイショウ レィミーナ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/017&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_017.png,ノーマルユニット,ストイケイア,アクアロイド/幻影,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,RRR,へいろー,【自】：ライドデッキからライドする際にこのカードが手札から捨てられた時、あなたのヴァンガードが〈幻影〉なら、【コスト】[【ソウルブラスト】(1)か【エネルギーブラスト】(3)]することで、あなたの山札から赫月カードを１枚まで探し、公開して手札に加え、山札をシャッフルする。【自】：このユニットが手札から(G)に置かれた時、あなたのヴァンガードが〈幻影〉なら、【コスト】[【カウンターブラスト】(1)か【エネルギーブラスト】(3)]することで、１枚引く。,震天の雷砲の前に沈め――！,"Marine General of the Black Sky, Leimina","https://cardfight.fandom.com/wiki/Marine_General_of_the_Black_Sky,_Leimina",VGE-DZ-BT14,DZ-BT14/017,2480,,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/018,湖心の学匠 フォンタイン,（コシンノガクショウ フォンタイン）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/018&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_018.png,ノーマルユニット,ストイケイア,エルフ/幻影,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,RRR,NOMISAKI,【自】：このユニットが(R)に登場した時、あなたのヴァンガードが「ゼーリス」を含むなら、【コスト】[【カウンターブラスト】(1)]することで、あなたの山札を上から、あなたの〈幻影〉のユニットと同じ枚数見て、１枚選び、手札に加え、〈幻影〉かノーマルオーダーを１枚まで選び、ドロップに置き、山札をシャッフルする。【自】【前列の(R)】：グレード３以上の〈幻影〉がアタックした時、あなたのヴァンガードが「ゼーリス」を含むグレード３以上なら、そのターン中、このユニットのパワー＋5000。,泉の映す言の葉を、掬い集めて記録する。,"Scholar of Lake Heart, Fontijn","https://cardfight.fandom.com/wiki/Scholar_of_Lake_Heart,_Fontijn",VGE-DZ-BT14,DZ-BT14/018,1280,,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/019,X-CeeDaNCe インバルディオ “幻影”,（イクシーダンス インバルディオ “ファントム”）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/019&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_019.png,ノーマルユニット,リリカルモナステリオ,ヒューマン/幻影,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,RRR,ひと和,【起】【(V)】【ターン1回】：【コスト】[【カウンターブラスト】(1)]することで、あなたのドロップから１枚選び、あなたの自己改修ゲージとして表で置き、X-ceed NETマーカーのないあなたの(R)を１つ選び、X-ceed NETマーカーを１つ置く。【ファントムスキル】－【起】【(V)】【ターン1回】：【コスト】[手札かソウルかドロップから赫月カードを合計１枚以上、望む枚数バインドする]ことで、あなたのバインドゾーンの赫月カード１枚につき、以下を１つ行う。（同じものは選べない）・そのターン中、このユニットのドライブ＋１。・そのターン中、このユニットのクリティカル＋１。・次の相手のターン終了時まで、あなたのリアガードはX-ceed NETマーカーのある中央後列からでもアタックとインターセプトできる。,凌駕するわよ！数多の星々、そのすべてをね！,"X-CeeDaNCe, Impauldio ""Fantôme""","https://cardfight.fandom.com/wiki/X-CeeDaNCe,_Impauldio_%22Fant%C3%B4me%22",VGE-DZ-BT14,DZ-BT14/019,320,,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/020,目と目が合ったその日から エマンティーヌ,（アイズ・オブ・ミラクル エマンティーヌ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/020&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_020.png,ノーマルユニット,リリカルモナステリオ,マーメイド,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,RRR,星名ほしみ,【自】：このカードが手札から、バトルフェイズ以外に(R)に登場した時か、ライドデッキからライドする際に捨てられた時、あなたのヴァンガードが〈マーメイド〉なら、【コスト】[【カウンターブラスト】(1)か【エネルギーブラスト】(3)]することで、以下を１つ行う。・あなたの山札から「無くてはならない大切なモノ」を１枚まで探し、公開して手札に加え、山札をシャッフルする。・あなたのヴァンガードが「カイリ」を含むグレード３以上なら、あなたの手札から、このカードと別名のグレード３以下の〈マーメイド〉を１枚まで選び、(R)にコールする。コールしたなら、１枚引く。【永】【(R)】：あなたのターン中、あなたのヴァンガードが〈マーメイド〉で、相手のヴァンガードがグレード３以上なら、このユニットのパワー＋5000。,一瞬目が合う。それだけで誰をも虜にする。,"Eyes of Miracle, Aimantine","https://cardfight.fandom.com/wiki/Eyes_of_Miracle,_Aimantine",VGE-DZ-BT14,DZ-BT14/020,220,,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/021,X-CeeDaNCe プレシー・フォルワット,（イクシーダンス プレシー・フォルワット）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/021&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_021.png,ノーマルユニット,リリカルモナステリオ,ヒューマン/幻影,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,RRR,瀬々川なこ,【起】【(R)】：このユニットと別名の「X-CeeDaNCe」を含むあなたの自己改修ゲージがあるなら、【コスト】[このユニットを自己改修ゲージとして表で置く]ことで、あなたの自己改修ゲージからこのカードと別名の「X-CeeDaNCe」を含むカードを１枚選び、このユニットがいた(R)にコールする。【自】：あなたのターンにこのカードが自己改修ゲージとして置かれた時、【コスト】[【ソウルブラスト】(2)]することで、１枚引く。,dB上げて、キミとミライへ！,"X-CeeDaNCe, Preshy Forewatt","https://cardfight.fandom.com/wiki/X-CeeDaNCe,_Preshy_Forewatt",VGE-DZ-BT14,DZ-BT14/021,220,,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/022,荒牙之衆 マリエルド,（ヴェナティオール マリエルド）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/022&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_022.png,ノーマルユニット,ドラゴンエンパイア,ヒューマン,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,RR,phima,【永】：あなたのヴァンガードが「荒牙之衆」を含むなら、このカードは以下すべてを得る。・【自】：このユニットが、(R)に登場した時か、グレード３以上のあなたのヴァンガードの能力で(R)から退却した時、【コスト】[【カウンターブラスト】(1)]することで、１枚引き、あなたのドロップから１枚選び、ソウルに置く。・【自】【(R)】：このユニットがアタックした時、あなたのヴァンガードがグレード３以上なら、そのバトル中、このユニットのパワー＋5000。このターンにこのユニットがあなたのヴァンガードの能力で(R)に登場しているなら、さらにパワー＋5000。,飽きないね、その悲鳴。もっと鳴いてみせて。,"Venatiol, Marield","https://cardfight.fandom.com/wiki/Venatiol,_Marield",VGE-DZ-BT14,DZ-BT14/022,80,120,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/023,オブリテレイト・ドラゴン,（オブリテレイト・ドラゴン）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/023&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_023.png,ノーマルユニット,ドラゴンエンパイア,フレイムドラゴン/幻影,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,RR,安達洋介,【起】【ドロップ】：あなたのヴァンガードが「ユースベルク」を含むグレード３以上なら、【コスト】[「ユース」を含むカードを【ソウルブラスト】(2)]することで、このカードを(R)にコールし、そのターン中、パワー＋5000。【自】：このユニットが(R)に登場した時、【コスト】[【カウンターブラスト】(1)]することで、あなたの山札を上から７枚見て、「ユースベルク」を含むカードを１枚まで選び、公開して手札に加え、山札をシャッフルする。公開しなかったなら、【カウンターチャージ】(1)。,構えよ。竜の戦、その神髄を見せてやろう。,Obliterate Dragon,https://cardfight.fandom.com/wiki/Obliterate_Dragon,VGE-DZ-BT14,DZ-BT14/023,180,220,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/024,フォーロンホープ・ドラゴン,（フォーロンホープ・ドラゴン）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/024&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_024.png,ノーマルユニット,ドラゴンエンパイア,フレイムドラゴン/幻影,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,RR,ハタパグ,【自】【(R)】：「ユースベルク」を含むグレード３以上のあなたのヴァンガードがアタックした時、そのターン中、このユニットのパワー＋5000。【自】【(R)】：このユニットがアタックしたバトル終了時、このターンにあなたのヴァンガードが【ドラグドレス】能力で登場しているなら、【コスト】[このユニットを退却させる]ことで、１枚引く。,見込みのない望みであれ、生きる理由にはなるだろうさ。,Forlorn Hope Dragon,https://cardfight.fandom.com/wiki/Forlorn_Hope_Dragon,VGE-DZ-BT14,DZ-BT14/024,120,220,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/025,アウトバースト・ドラゴン,（アウトバースト・ドラゴン）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/025&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_025.png,ノーマルユニット,ドラゴンエンパイア,サンダードラゴン/幻影,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RR,てぉ,【自】：このユニットが(R)に登場した時、あなたのライドデッキから「アルファルド」を含むグレード３を１枚選び、公開してよい。公開したか、あなたのヴァンガードが「アルファルド」を含むグレード３以上なら、【コスト】[【カウンターブラスト】(1)]することで、あなたの山札を上から７枚見て、「アルファルド」を含むグレード３以上か、赫月カードを１枚まで選び、公開して手札に加え、山札をシャッフルする。加えなかったなら、【ソウルチャージ】(2)してよい。【自】【(R)】：このユニットがブーストした時、このターンにあなたが「アルファルド」を含むグレード３以上の【ファントムスキル】能力を使っているなら、そのバトル中、このユニットのパワー＋5000。,激発する雷光は、一瞬にして巨山を消し飛ばす。,Outburst Dragon,https://cardfight.fandom.com/wiki/Outburst_Dragon,VGE-DZ-BT14,DZ-BT14/025,80,120,true
