expansion,expansion_id,cardno,name,ruby,card_url,image_url,type,nation,race,grade,power,critical,shield,skill,gift,regulation,rarity,illustrator,effect,flavor,name_en,card_url_wiki,set_code_wiki,card_no_wiki
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR02,天輪神竜 ニルヴァーナ・バガヴァーン,（テンリンシンリュウ ニルヴァーナ・バガヴァーン）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR02&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_209.png,ノーマルユニット,ドラゴンエンパイア,フレイムドラゴン,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,SR,ひと和,【起】【(V)】【ターン1回】：【コスト】[手札から１枚捨てる]ことで、あなたのドロップから、「トリクスタ」と〈プレアドラゴン〉をそれぞれ１枚まで選び、(R)にコールする。【起】【(V)】【ターン1回】：【コスト】[【ソウルブラスト】(2)]することで、相手のリアガードを１枚選び、退却させる。【自】【(V)】【ターン1回】：このユニットがアタックした時、【コスト】[【カウンターブラスト】(1)]することで、以下を１つ行う。・【クロスオーバードレス】状態のあなたのリアガードを１枚選び、【スタンド】させる。・このターンにあなたがペルソナライドしているなら、それぞれ別名の【クロスオーバードレス】状態のあなたのリアガードを望む枚数選び、【スタンド】させる。,-,"Chakrabarthi Deity Dragon, Nirvana Bagarvan","https://cardfight.fandom.com/wiki/Chakrabarthi_Deity_Dragon,_Nirvana_Bagarvan",VGE-DZ-SS16,DZ-SS16/LG01
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR03,武装神撃 ガルナヴェルリーナ,（ブソウシンゲキ ガルナヴェルリーナ）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR03&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_210.png,ノーマルユニット,ドラゴンエンパイア,タリスマン,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,SR,ToMo,【クロスオーバードレス】－「トリクスタ」と〈プレアドラゴン〉をそれぞれ１枚【自】：このユニットが【クロスオーバードレス】で(R)に登場した時、【コスト】[【カウンターブラスト】(1)]することで、１枚引く。【永】【(R)】：相手のヴァンガードがグレード３以上で、このユニットが【クロスオーバードレス】状態なら、このユニットは『ブースト』を得る。【自】【(R)】：このユニットがアタックした時、あなたのヴァンガードが「ニルヴァーナ」を含むグレード３以上なら、そのバトル中、このユニットのパワー＋5000。,-,"Deity Strike Equip, Garna Vairina","https://cardfight.fandom.com/wiki/Deity_Strike_Equip,_Garna_Vairina",VGE-DZ-SS16,DZ-SS16/LG02
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR04,約束の火 エルモ,（ヤクソクノヒ エルモ）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR04&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_211.png,ノーマルユニット,ドラゴンエンパイア,サラマンダー,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,SR,デザイン／前田ヒロユキ　イラスト／COGA　icon:MAMEX,【自】【(R)】：このユニットがブーストしたバトル終了時、あなたのヴァンガードが櫂アイコンを持つなら、【コスト】[このユニットをソウルに置く]ことで、１枚引く。【起】【ソウル】：あなたのヴァンガードが櫂アイコンを持つグレード３以上で、相手のヴァンガードがグレード３以上なら、【コスト】[このカードをバインドする]ことで、そのターン中、あなたのヴァンガードの元々のパワーは18000になる。【櫂アイコン】,-,"Flame of Promise, Aermo","https://cardfight.fandom.com/wiki/Flame_of_Promise,_Aermo_(D_Series)",VGE-DZ-SS16,DZ-SS16/LG03
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR05,幻奏仙女 ケイショウ,（ゲンソウセンニョ ケイショウ）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR05&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_212.png,ノーマルユニット,ドラゴンエンパイア,ヒューマン,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,SR,みるちょ,【起】【(R)】：このターンにあなたがペルソナライドしているなら、【コスト】[このユニットをソウルに置く]ことで、相手のリアガードを１枚選び、バインドする。そのターン中、あなたはこのユニットと同名のユニットの【起】能力のコストを払えない。【自】【(R)】：このユニットがアタックした時、あなたのヴァンガードがグレード３以上なら、そのバトル中、このユニットのパワー＋5000。,-,"Illusory Tunes Nymph, Keishou","https://cardfight.fandom.com/wiki/Illusory_Tunes_Nymph,_Keishou",VGE-DZ-SS16,DZ-SS16/032
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR06,忍竜 ソウザン,（ニンリュウ ソウザン）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR06&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_213.png,ノーマルユニット,ドラゴンエンパイア,アビスドラゴン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,SR,ナブランジャ,【自】【(R)/手札/ドロップ】：あなたのライドフェイズ開始時、あなたと相手の、ヴァンガードがグレード３以上で、あなたの表のダメージゾーンがなく、直前の相手のターンにあなたのヴァンガードがパワー13000以上でアタックされていないなら、【コスト】[このカードをバインドする]ことで、あなたの山札を上から１枚ダメージゾーンに置く。このコストで手札からバインドしたなら、１枚引く。【永】【(G)】：相手のドロップが５枚以上なら、このユニットのシールド＋5000。,-,"Stealth Dragon, Souzan","https://cardfight.fandom.com/wiki/Stealth_Dragon,_Souzan",VGE-DZ-SS16,DZ-SS16/033
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR07,装焔竜 ヴァイカル,（ソウエンリュウ ヴァイカル）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR07&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_214.png,ノーマルユニット,ドラゴンエンパイア,プレアドラゴン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,SR,ToMo,【自】：あなたのターンにこのカードが手札から捨てられた時、あなたのライドデッキから「ニルヴァーナ」を含むグレード３を１枚選び、公開してよい。公開したか、あなたのヴァンガードが「ニルヴァーナ」を含むグレード３以上なら、以下を１つ行う。・このカードを(R)に【レスト】でコールする。・【コスト】[【ソウルブラスト】(1)]することで、このカードを(R)にコールする。【自】【(R)/ドロップ】：「ニルヴァーナ」を含むグレード３以上のあなたのヴァンガードがアタックされた時、このカードが、ドロップにあるかドレス元なら、【コスト】[このカードをバインドする]ことで、そのバトル中、あなたのヴァンガードのパワー＋5000。,-,"Blaze Equip Dragon, Vaikal","https://cardfight.fandom.com/wiki/Blaze_Equip_Dragon,_Vaikal",VGE-DZ-SS16,DZ-SS16/LG11
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR08,祈り紡ぐ焔の巫女 レイユ,（イノリツムグホムラノミコ レイユ）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR08&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_215.png,ノーマルユニット,ドラゴンエンパイア,ヒューマン,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,SR,ひと和,【自】：このユニットが「ニルヴァーナ」を含むグレード３にライドされた時、【コスト】[【ソウルブラスト】(1)]することで、あなたの山札を上から７枚見て、「焔の巫女」を含むカードか、〈タリスマン〉か〈プレアドラゴン〉を１枚まで選び、公開して手札に加え、山札をシャッフルする。,-,"Weaving Prayers Blaze Maiden, Reiyu","https://cardfight.fandom.com/wiki/Weaving_Prayers_Blaze_Maiden,_Reiyu",VGE-DZ-SS16,DZ-SS16/LG21
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR09,巡り逢う焔の巫女 リノ,（メグリアウホムラノミコ リノ）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR09&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_216.png,ノーマルユニット,ドラゴンエンパイア,ヒューマン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,SR,ひと和,【自】：このユニットがグレード０からライドして登場した時、【コスト】[ライドデッキから「ニルヴァーナ」を含むグレード３を１枚公開する]ことで、あなたの山札から「トリクスタ」を１枚まで探し、公開して手札に加え、山札をシャッフルする。,-,"Reunion Blaze Maiden, Rino","https://cardfight.fandom.com/wiki/Reunion_Blaze_Maiden,_Rino",VGE-DZ-SS16,DZ-SS16/LG22
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR10,サンライト・エッグ,（サンライト・エッグ）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR10&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_217.png,ノーマルユニット,ドラゴンエンパイア,フレイムドラゴン,グレード 0,パワー 6000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,SR,デザイン／ひと和　イラスト／ひじ,【自】：このユニットがライドされた時、あなたが後攻なら、１枚引く。,-,Sunlight Egg,https://cardfight.fandom.com/wiki/Sunlight_Egg,VGE-DZ-SS16,DZ-SS16/LG23
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR11,妖厄竜 マイディローグ,（ヨウヤクリュウ マイディローグ）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR11&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_218.png,ノーマルユニット,ダークステイツ,アビスドラゴン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,SR,ガマゾウ,【自】：このユニットが、山札か手札から(R)に登場した時、このターンにあなたがペルソナシールド・チケットを手札に加えていないなら、以下を１つ行う。・【コスト】[ライドデッキからペルソナライドを持つカードを１枚公開する]ことで、ペルソナシールド・チケットを１枚手札に加える。・あなたのヴァンガードがペルソナライドを持つなら、ペルソナシールド・チケットを１枚手札に加える。【自】【(R)】：あなたがペルソナシールド・チケットをプレイした時、【コスト】[【ソウルブラスト】(1)]することで、このユニットを(G)に移動させる。,-,"Fiendish Calamity Dragon, Maidirogue","https://cardfight.fandom.com/wiki/Fiendish_Calamity_Dragon,_Maidirogue",VGE-DZ-SS16,DZ-SS16/009
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR12,クロノドラゴン・ネクステージ,（クロノドラゴン・ネクステージ）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR12&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_219.png,Gユニット,ダークステイツ,ギアドラゴン,グレード 4,パワー 15000+,クリティカル 1,シールド -,トリプルドライブ,-,スタンダード,SR,デザイン／伊藤彰　イラスト／スペアリブ　icon:MAMEX,【超越】-ストライドステップ-【コスト】[手札からグレードの合計が３以上になるように１枚以上選び、捨てる]ことで、裏のこのカードを(V)に【超越】する。【永】：このカードはあなたのヴァンガードがクロノアイコンを持つ場合のみ【超越】できる。【自】【(V)】：このユニットがヴァンガードにアタックしたバトル終了時、【コスト】[【カウンターブラスト】(1)，手札から１枚捨て，Ｇゾーンからこのカードと同名のクロノアイコンを持つカードを１枚表にする]ことで、このユニットをＧゾーンに表で置き、クロノアイコンを持つあなたのヴァンガードを１枚選び、【スタンド】させ、そのターン中、ドライブ－２。さらに【コスト】[手札かドロップから「クロノジェット」を含むカードを１枚バインドする]ことで、そのターン中、そのユニットのドライブ＋１。あなたの表のGゾーンが３枚以上なら、ドライブ＋１ではなくドライブ＋２。【クロノアイコン】,-,Chronodragon Nextage,https://cardfight.fandom.com/wiki/Chronodragon_Nextage_(Fighter_Icon),VGE-DZ-SS16,DZ-SS16/LG04
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR13,クロノジェット・ドラゴン,（クロノジェット・ドラゴン）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR13&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_220.png,ノーマルユニット,ダークステイツ,ギアドラゴン,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ,-,スタンダード,SR,デザイン／伊藤彰　イラスト／モレシャン　icon:MAMEX,【永】：このカードはあなたのクレストゾーンに「エネルギージェネレーター」以外のカードがない場合のみライドできる。【永】【(V)】：あなたは【超越】でき、あなたのターン中、あなたの表のGゾーンが１枚以上なら、あなたの前列のユニットすべてのパワー＋5000。３枚以上なら、＋5000ではなく＋10000。【自】【(V)】：あなたのGユニットが【超越】した時、相手のリアガードを１枚選び、山札の下に置く。選ばなかったなら、１枚引く。【自】【(V)】【Gブレイク】(2)：このユニットがヴァンガードにアタックした時、「クロノジェット」を含むあなたのバインドゾーン１枚につき、そのバトル中、このユニットのパワー＋5000。そのバトル中、相手は手札からグレード１以上を(G)にコールできない。【クロノアイコン】,-,Chronojet Dragon,https://cardfight.fandom.com/wiki/Chronojet_Dragon_(Fighter_Icon),VGE-DZ-SS16,DZ-SS16/LG05
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR14,アップストリーム・ドラゴン,（アップストリーム・ドラゴン）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR14&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_221.png,ノーマルユニット,ダークステイツ,ギアドラゴン,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,SR,デザイン／Eel　イラスト／山崎太郎　icon:MAMEX,【自】【ドロップ】：クロノアイコンを持つグレード３以上のあなたのヴァンガードが登場した時、【コスト】[【カウンターブラスト】(1)か【エネルギーブラスト】(3)]することで、このカードを(R)にコールする。【自】【(R)】：このユニットがアタックした時、あなたのヴァンガードがクロノアイコンを持つグレード３以上なら、そのバトル中、このユニットのパワー＋5000してよい。そうしたなら、そのバトル終了時、このユニットを山札の下に置き、あなたの山札から、クロノアイコンを持つグレード１を１枚まで探し、後列の(R)にコールし、山札をシャッフルする。このターン１回目のバトルで、あなたのヴァンガードがグレード３なら、後列ではなく前列にコールしてよい。【クロノアイコン】,-,Upstream Dragon,https://cardfight.fandom.com/wiki/Upstream_Dragon_(Fighter_Icon),VGE-DZ-SS16,DZ-SS16/LG06
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR15,フェスティヴ・トラピージスト,（フェスティヴ・トラピージスト）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR15&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_222.png,ノーマルユニット,ダークステイツ,ワービースト,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,SR,月戸,【起】【(R)】：このターンにあなたがペルソナライドしているなら、【コスト】[このユニットをソウルに置く]ことで、相手のリアガードを１枚選び、ソウルに置く。そのターン中、あなたはこのユニットと同名のユニットの【起】能力のコストを払えない。【自】【(R)】：このユニットがアタックした時、あなたのヴァンガードがグレード３以上なら、そのバトル中、このユニットのパワー＋5000。,-,Festive Trapezist,https://cardfight.fandom.com/wiki/Festive_Trapezist,VGE-DZ-SS16,DZ-SS16/035
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR16,冥刺の魔槍士 クリミナトレス,（メイシノマソウシ クリミナトレス）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR16&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_223.png,ノーマルユニット,ダークステイツ,デーモン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,SR,雅,【自】【(R)/手札/ドロップ】：あなたのライドフェイズ開始時、あなたと相手の、ヴァンガードがグレード３以上で、あなたの表のダメージゾーンがなく、直前の相手のターンにあなたのヴァンガードがパワー13000以上でアタックされていないなら、【コスト】[このカードをバインドする]ことで、あなたの山札を上から１枚ダメージゾーンに置く。このコストで手札からバインドしたなら、１枚引く。【永】【(G)】：あなたのソウルが５枚以上なら、このユニットのシールド＋5000。,-,"Shadow Stabbing Demonic Spear Knight, Criminatress","https://cardfight.fandom.com/wiki/Shadow_Stabbing_Demonic_Spear_Knight,_Criminatress",VGE-DZ-SS16,DZ-SS16/037
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR17,時空竜 ミステリーフレア・ドラゴン,（ジクウリュウ ミステリーフレア・ドラゴン）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR17&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_224.png,Gユニット,ダークステイツ,ギアドラゴン,グレード 4,パワー 15000+,クリティカル 1,シールド -,トリプルドライブ,-,スタンダード,SR,イラスト／安達洋介　icon:MAMEX,【超越】-ストライドステップ-【コスト】[手札からグレードの合計が３以上になるように１枚以上選び、捨てる]ことで、裏のこのカードを(V)に【超越】する。【永】：このカードはあなたのヴァンガードがクロノアイコンを持つ場合のみ【超越】できる。【起】【(V)】【ターン1回】：【コスト】[Gゾーンから１枚表にする]ことで、以下すべてを行う。・次の相手のターン終了時まで、あなたは『あなたの前列のユニットすべてのパワー＋5000。』を得る。あなたのリアガードを１枚選び、そのターン中、『【自】【(R)】：あなたのヴァンガードがアタックした時、このユニットを【スタンド】させる。』を与える。・あなたの表のＧゾーンが５枚以上なら、そのターン中、このユニットは『【自】【(V)】：このユニットがアタックしたバトル終了時、【コスト】[手札からそれぞれ異なるグレードを４枚捨てる]ことで、あなたは追加１ターンを得る。その追加ターンでは、ライドフェイズを行わず、あなたは【超越】できない。』を得る。【クロノアイコン】,-,"Interdimensional Dragon, Mystery-flare Dragon","https://cardfight.fandom.com/wiki/Interdimensional_Dragon,_Mystery-flare_Dragon_(D_Series)",VGE-DZ-SS16,DZ-SS16/LG12
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR18,スチームファイター バリフ,（スチームファイター バリフ）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR18&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_225.png,ノーマルユニット,ダークステイツ,ギアロイド,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,SR,イラスト／じんてつ　icon:MAMEX,【自】：このカードが【超越】のコストで手札から捨てられた時、あなたのリアガードすべてがこのカードと別名なら、このカードを(R)にコールしてよい。コールしたなら、そのターン中、このユニットのグレード－２。【自】【(R)】【Gブレイク】(1)：このユニットがアタックした時、あなたのヴァンガードがクロノアイコンを持つなら、そのバトル中、このユニットのパワー＋10000。【永】【(G)】：あなたのヴァンガードがクロノアイコンを持つなら、このユニットのシールド＋10000。【クロノアイコン】,-,"Steam Fighter, Balih","https://cardfight.fandom.com/wiki/Steam_Fighter,_Balih_(Fighter_Icon)",VGE-DZ-SS16,DZ-SS16/LG13
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR19,スチームファイター アンバー,（スチームファイター アンバー）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR19&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_226.png,ノーマルユニット,ダークステイツ,ギアロイド,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,SR,デザイン／ヤマモトヒロユキ　イラスト／ひがし　icon:MAMEX,【自】：このユニットが(R)に登場した時、あなたのヴァンガードがクロノアイコンを持つなら、【コスト】[【カウンターブラスト】(1)]することで、１枚引く。あなたのヴァンガードがグレード３以上なら、そのターン中、このユニットのパワー＋5000。【永】【(R)/(G)】【Gブレイク】(1)：あなたのヴァンガードがクロノアイコンを持つなら、このユニットのパワー＋5000/シールド＋5000。【クロノアイコン】,-,"Steam Fighter, Amber","https://cardfight.fandom.com/wiki/Steam_Fighter,_Amber_(D_Series)",VGE-DZ-SS16,DZ-SS16/LG14
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR20,スチームスカラー ジジ,（スチームスカラー ジジ）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR20&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_227.png,ノーマルユニット,ダークステイツ,ギアロイド,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,SR,イラスト／モレシャン　icon:MAMEX,【自】：このユニットが(R)に登場した時、あなたのヴァンガードがクロノアイコンを持つグレード３以上なら、そのターン中、このユニットのパワー＋5000。【自】【(R)】：このユニットが、アタックかブーストしたバトル終了時、あなたのヴァンガードがクロノアイコンを持ち、このターンにあなたが【超越】しているなら、【コスト】[このユニットをソウルに置く]ことで、１枚引く。【クロノアイコン】,-,"Steam Scara, Gigi","https://cardfight.fandom.com/wiki/Steam_Scara,_Gigi_(Fighter_Icon)",VGE-DZ-SS16,DZ-SS16/LG15
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR21,スチームブレス・ドラゴン,（スチームブレス・ドラゴン）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR21&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_228.png,ノーマルユニット,ダークステイツ,ギアドラゴン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,SR,デザイン／増田幹生　イラスト／IWAO　icon:MAMEX,【永】【手札】：あなたがGユニットの能力のコストで手札を捨てる際、このカードをグレード０～３のいずれかとして捨ててよい。【自】：このユニットが(R)に登場した時、あなたのヴァンガードがクロノアイコンを持つなら、以下すべてを行う。・【コスト】[【カウンターブラスト】(1)]することで、あなたの山札を上から７枚見て、グレード３を１枚まで選び、公開して手札に加え、山札をシャッフルする。公開しなかったなら、【カウンターチャージ】(1)。・あなたのヴァンガードがグレード３以上なら、そのターン中、このユニットのパワー＋5000。【クロノアイコン】,-,Steam Breath Dragon,https://cardfight.fandom.com/wiki/Steam_Breath_Dragon_(Fighter_Icon),VGE-DZ-SS16,DZ-SS16/LG16
ブースターパック 【DZ-SS16】「伝説の先導者達」 2026/05/15(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ コロコロ（特別収録）,295,DZ-SS16/SR22,スモークギア・ドラゴン,（スモークギア・ドラゴン）,https://cf-vanguard.com/cardlist/?cardno=DZ-SS16/SR22&expansion=295&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-SS16/dzss16_229.png,ノーマルユニット,ダークステイツ,ギアドラゴン,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,SR,デザイン／Eel　イラスト／獏狗　icon:MAMEX,【自】：このユニットがクロノアイコンを含むグレード３にライドされた時、【コスト】[【ソウルブラスト】(1)]することで、あなたの山札からグレード３を１枚まで探し、公開して手札に加え、山札をシャッフルする。【永】【(R)/(G)】【Gブレイク】(1)：あなたのヴァンガードがクロノアイコンを持つなら、このユニットのパワー＋5000/シールド＋5000。【クロノアイコン】,-,Smokegear Dragon,https://cardfight.fandom.com/wiki/Smokegear_Dragon_(Fighter_Icon),VGE-DZ-SS16,DZ-SS16/LG24
