expansion,expansion_id,cardno,name,ruby,card_url,image_url,type,nation,race,grade,power,critical,shield,skill,gift,regulation,rarity,illustrator,effect,flavor
ブースターパック 【DZ-BT02】「無幻双刻」 2024/04/05(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,264,DZ-BT02/024,ハードニング・インサイト,（ハードニング・インサイト）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT02/024&expansion=264&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT02/dzbt02_024.png,ノーマルユニット,ダークステイツ,ヒューマン,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,RR,BISAI,【自】：このユニットが(R)に登場した時、あなたのヴァンガードが「バロウマグネス」を含むグレード３以上なら、【コスト】[【エネルギーブラスト】(2)]することで、あなたのドロップからノーマルユニットを２枚まで選び、山札の下に望む順で置き、【ソウルチャージ】(2)。【永】【(R)】：あなたのターン中、あなたのソウルが15枚以上か、このターンにあなたが合計３枚以上【ソウルチャージ】しているなら、このユニットのパワー＋15000。,愚者を次々石に変え、うずたかく積み上げてゆく。
ブースターパック 【DZ-BT02】「無幻双刻」 2024/04/05(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,264,DZ-BT02/025,アヴァリス・レスター,（アヴァリス・レスター）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT02/025&expansion=264&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT02/dzbt02_025.png,ノーマルユニット,ダークステイツ,デーモン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RR,増田幹生,【自】：このユニットが手札から(R)に登場した時、このターンにあなたがオーダーをプレイしていないなら、【コスト】[手札から１枚捨てる]ことで、あなたの山札から、【レガリスピース】を持たないオーダーカードを１枚まで探し、捨て、そのターン中、『【永】：このカードはドロップからでもプレイでき、プレイされてドロップに置く際、かわりに山札の下に置く。』を与える。山札をシャッフルする。,真に欲するならば、己が力で奪い獲れ。
ブースターパック 【DZ-BT02】「無幻双刻」 2024/04/05(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,264,DZ-BT02/026,イヴォーク・アルケミスト,（イヴォーク・アルケミスト）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT02/026&expansion=264&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT02/dzbt02_026.png,ノーマルユニット,ダークステイツ,デーモン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RR,DaisukeIzuka,【永】【(R)】：このユニットがブーストしたバトル中、あなたのヴァンガードが「ブラグドマイヤー」を含むグレード３以上なら、このユニットのパワー＋5000。【自】【(R)】：このユニットが「ブラグドマイヤー」を含むグレード３以上のヴァンガードをブーストした時、そのバトル中、このユニットのパワー＋2000。あなたの裏のバインドゾーンが４枚以上なら、【コスト】[【カウンターブラスト】(1)]することで、あなたの前列のリアガードを１枚選び、【スタンド】させ、８枚以上なら、そのターン中、そのユニットのパワー＋15000。,虚ろの申し子よ、君は世界総てを飲み干す心算かい？
ブースターパック 【DZ-BT02】「無幻双刻」 2024/04/05(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,264,DZ-BT02/027,コンパッショネート・メカニック,（コンパッショネート・メカニック）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT02/027&expansion=264&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT02/dzbt02_027.png,ノーマルユニット,ブラントゲート,ワーカロイド,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,RR,Quily,【永】【(R)】：あなたのターン中、あなたのオーダーゾーンにアリーナが２枚以上なら、このユニットのパワー＋5000。【自】【(R)】【ターン1回】：このユニットがアタックしたバトル終了時、あなたのヴァンガードがグレード３以上で、このバトルであなたのオーダーゾーンのアリーナが【レスト】しているなら、【コスト】[【エネルギーブラスト】(3)]することで、１枚引き、あなたの他のユニットを１枚選び、そのターン中、パワー＋5000。,アタシがメンテしたのよ！負けたら承知しないから！
ブースターパック 【DZ-BT02】「無幻双刻」 2024/04/05(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,264,DZ-BT02/028,アセンブリード・ドラゴン,（アセンブリード・ドラゴン）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT02/028&expansion=264&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT02/dzbt02_028.png,ノーマルユニット,ブラントゲート,スペースドラゴン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RR,近藤途轍,【自】：このユニットが(R)に登場した時、【コスト】[【ソウルブラスト】(2)]することで、以下を１つ行う。・あなたの山札からセットオーダーを１枚まで探して公開し、それと同名のカードがあなたのオーダーゾーンにあるなら、手札に加える。山札をシャッフルする。・あなたのオーダーゾーンのセットオーダーを１枚選び、それと同名のカードがあなたのオーダーゾーンに３枚以上なら、【カウンターチャージ】(1)。,宇宙に散った断片は、星の竜の手の中に。
ブースターパック 【DZ-BT02】「無幻双刻」 2024/04/05(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,264,DZ-BT02/029,銀河英勇 センダー・ファリス,（ギャラクティックヒーロー センダー・ファリス）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT02/029&expansion=264&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT02/dzbt02_029.png,ノーマルユニット,ブラントゲート,ヒューマン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RR,п猫Ｒ,【永】【(R)】：あなたのオーダーゾーンに基地が２枚以上なら、このユニットのパワー＋5000。（相手ターンも有効）【起】【(R)】【ターン1回】：あなたのヴァンガードが「英勇」を含むなら、【コスト】[【エネルギーブラスト】(3)，オーダーゾーンの基地を１枚【レスト】させる]ことで、あなたのヴァンガードのグレード以下の、スカウトされているあなたのカードを１枚選び、(R)にコールする。,じ、事件発生！英勇各員は緊急出動をお願いしますっ！
ブースターパック 【DZ-BT02】「無幻双刻」 2024/04/05(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,264,DZ-BT02/030,パンテラ・ザ・スラッシャー,（パンテラ・ザ・スラッシャー）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT02/030&expansion=264&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT02/dzbt02_030.png,ノーマルユニット,ブラントゲート,ワービースト,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RR,ゆずしお,【自】：このユニットが手札から(R)に登場した時、このターンにあなたがオーダーをプレイしていないなら、【コスト】[手札から１枚捨てる]ことで、あなたの山札から、【レガリスピース】を持たないオーダーカードを１枚まで探し、捨て、そのターン中、『【永】：このカードはドロップからでもプレイでき、プレイされてドロップに置く際、かわりに山札の下に置く。』を与える。山札をシャッフルする。,数多の必殺技を持つ、歴戦の獣闘士。
ブースターパック 【DZ-BT02】「無幻双刻」 2024/04/05(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,264,DZ-BT02/031,ギャストリネス・ドラゴン,（ギャストリネス・ドラゴン）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT02/031&expansion=264&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT02/dzbt02_031.png,ノーマルユニット,ケテルサンクチュアリ,アビスドラゴン,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,RR,SENNSU,【自】【(R)】：あなたのバトルフェイズにあなたのヴァンガードが登場した時、【コスト】[【エネルギーブラスト】(3)]することで、【カウンターチャージ】(1)し、そのターン中、そのユニットとこのユニットのパワー＋5000。,その覚悟、我が槍を預けるに足る器と認めよう。
ブースターパック 【DZ-BT02】「無幻双刻」 2024/04/05(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,264,DZ-BT02/032,オブリゲイター・ドラゴン,（オブリゲイター・ドラゴン）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT02/032&expansion=264&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT02/dzbt02_032.png,ノーマルユニット,ケテルサンクチュアリ,コスモドラゴン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RR,安達洋介,【自】：このユニットが手札から(R)に登場した時、このターンにあなたがオーダーをプレイしていないなら、【コスト】[手札から１枚捨てる]ことで、あなたの山札から、【レガリスピース】を持たないオーダーカードを１枚まで探し、捨て、そのターン中、『【永】：このカードはドロップからでもプレイでき、プレイされてドロップに置く際、かわりに山札の下に置く。』を与える。山札をシャッフルする。,これこそ我が天命、為すべき務めである！
ブースターパック 【DZ-BT02】「無幻双刻」 2024/04/05(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,264,DZ-BT02/033,昂薬の魔法 ユユリア,（コウヤクノマホウ ユユリア）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT02/033&expansion=264&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT02/dzbt02_033.png,ノーマルユニット,ケテルサンクチュアリ,ヒューマン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RR,田所哲平,【永】【(R)】：このユニットがブーストしたバトル中、あなたのヴァンガードが「リィエル」を含むグレード３以上なら、このユニットのパワー＋5000。【自】【(R)】：このユニットが「リィエル」を含むグレード３以上のヴァンガードをブーストした時、そのバトル中、このユニットのパワー＋2000し、【コスト】[【ソウルブラスト】(1)]することで、あなたのドロップから、あなたのユニットいずれかと同名のカードを１枚まで選び、山札の下に置き、あなたのユニットを１枚選び、そのターン中、パワー＋5000。,時間が勿体ないからね～。どどーんといっちゃうよ～。
ブースターパック 【DZ-BT02】「無幻双刻」 2024/04/05(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,264,DZ-BT02/034,奮励の学士 エフォル,（フンレイノガクシ エフォル）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT02/034&expansion=264&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT02/dzbt02_034.png,ノーマルユニット,ケテルサンクチュアリ,ヒューマン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RR,kaworu,【自】：このユニットが(R)に登場した時、あなたのヴァンガードが「ソルレアロン」を含むグレード３以上なら、【コスト】[【カウンターブラスト】(1)]することで、あなたの山札を上から５枚見て、グレード３以下のユニットカードを２枚まで選び、(R)にコールし、山札をシャッフルする。２枚コールしたなら、あなたの手札から１枚選び、公開し、それがノーマルユニットなら山札の上に置き、違うなら、捨てる。,わわわっ！避けてくださーい！
ブースターパック 【DZ-BT02】「無幻双刻」 2024/04/05(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,264,DZ-BT02/035,ヴェレーノ・ソルダート グルドーリ,（ヴェレーノ・ソルダート グルドーリ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT02/035&expansion=264&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT02/dzbt02_035.png,ノーマルユニット,ストイケイア,インセクト,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,RR,宮本サトル,【自】：このユニットが(R)に登場した時、あなたのヴァンガードが「ラスカリア」を含むグレード３以上なら、【コスト】[【ソウルブラスト】(2)]することで、あなたのドロップからこのユニットと別名の「ヴェレーノ」を含む、あなたのヴァンガードのグレード以下を１枚選び、(R)にコールする。【永】【(R)】：あなたのターン中、「ヴェレーノ」を含むあなたのユニットが３枚以上なら、このユニットは『ブースト』を得て、パワー＋5000。,俺達にアヤをつけたんだ、覚悟はできてんだろうなァ！
ブースターパック 【DZ-BT02】「無幻双刻」 2024/04/05(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,264,DZ-BT02/036,フレンドリー・ブロッコリー,（フレンドリー・ブロッコリー）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT02/036&expansion=264&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT02/dzbt02_036.png,ノーマルユニット,ストイケイア,ドリアード,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,RR,樹人,【自】：このユニットが手札から(R)に登場した時、あなたの(R)にトークンユニットがいるなら、【コスト】[【カウンターブラスト】(1)]することで、１枚引く。【永】【(R)/(G)】：あなたの(R)にトークンユニットがいるなら、このユニットのパワー＋5000/シールド＋5000。（相手ターンも有効）,緑がいっぱい♪友達いっぱい♪
ブースターパック 【DZ-BT02】「無幻双刻」 2024/04/05(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,264,DZ-BT02/037,花蜜の妖精 クティール,（カミツノヨウセイ クティール）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT02/037&expansion=264&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT02/dzbt02_037.png,ノーマルユニット,ストイケイア,シルフ,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RR,かわすみ,【自】：このユニットが手札から(R)に登場した時、このターンにあなたがオーダーをプレイしていないなら、【コスト】[手札から１枚捨てる]ことで、あなたの山札から、【レガリスピース】を持たないオーダーカードを１枚まで探し、捨て、そのターン中、『【永】：このカードはドロップからでもプレイでき、プレイされてドロップに置く際、かわりに山札の下に置く。』を与える。山札をシャッフルする。,コレを舐めるとね、何だってできる気分になるのさ。
ブースターパック 【DZ-BT02】「無幻双刻」 2024/04/05(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,264,DZ-BT02/038,冥福の妖精 トルデリーゼ,（メイフクノヨウセイ トルデリーゼ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT02/038&expansion=264&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT02/dzbt02_038.png,ノーマルユニット,ストイケイア,ゴースト,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RR,BISAI,【永】【(R)】：このユニットがブーストしたバトル中、あなたのヴァンガードが「ゾルガ」を含むグレード３以上なら、このユニットのパワー＋5000。【自】【(R)】：このユニットが「ゾルガ」を含むグレード３以上のヴァンガードをブーストした時、そのバトル中、このユニットのパワー＋2000。あなたのバインドゾーンにノーマルオーダーが２種類以上なら、あなたのリアガードを１枚選び、そのターン中、パワー＋10000し、そのターン終了時、退却させる。,君が居なくなる前に、もう一曲だけ聞かせてあげる。
ブースターパック 【DZ-BT02】「無幻双刻」 2024/04/05(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,264,DZ-BT02/039,虹色噴射 ティーラ,（スプレーアート ティーラ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT02/039&expansion=264&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT02/dzbt02_039.png,ノーマルユニット,リリカルモナステリオ,ヒューマン,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,RR,瑠羽乃光香,【自】：このユニットがユニットカードの能力以外で(R)に登場した時、【コスト】[【ソウルブラスト】(1)]することで、相手は自分のリアガードを１枚選び、手札に戻す。戻したなら、相手は自分の手札から１枚選び、山札の下に置く。,ほらほらどいて。アンタの顔も作品になっちゃうよ？
ブースターパック 【DZ-BT02】「無幻双刻」 2024/04/05(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,264,DZ-BT02/040,躍動する作詞家 アプッチ,（アクティブリリッカー アプッチ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT02/040&expansion=264&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT02/dzbt02_040.png,ノーマルユニット,リリカルモナステリオ,デーモン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RR,みよしの,【自】：このユニットがユニットカードの能力以外で(R)に登場した時、【コスト】[【カウンターブラスト】(1)]することで、あなたのドロップからノーマルオーダーを１枚選び、手札に加える。,ここでサビをもう一度！
ブースターパック 【DZ-BT02】「無幻双刻」 2024/04/05(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,264,DZ-BT02/041,その横顔を見つめていたい オルファ,（ソノヨコガオヲミツメテイタイ オルファ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT02/041&expansion=264&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT02/dzbt02_041.png,ノーマルユニット,リリカルモナステリオ,ヒューマン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RR,三登いつき,【自】：このユニットが手札から(R)に登場した時、このターンにあなたがオーダーをプレイしていないなら、【コスト】[手札から１枚捨てる]ことで、あなたの山札から、【レガリスピース】を持たないオーダーカードを１枚まで探し、捨て、そのターン中、『【永】：このカードはドロップからでもプレイでき、プレイされてドロップに置く際、かわりに山札の下に置く。』を与える。山札をシャッフルする。,はい、どうぞ。あれ……？ずっと私のこと見てるから飴、欲しいのかなって。違った？
ブースターパック 【DZ-BT02】「無幻双刻」 2024/04/05(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,264,DZ-BT02/042,Dive to Blue リカリス,（ダイブ・トゥ・ブルー リカリス）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT02/042&expansion=264&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT02/dzbt02_042.png,ノーマルユニット,リリカルモナステリオ,ワービースト,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RR,こよいみつき,【自】【(R)】【ターン1回】：「FL∀MMe-G」を含むあなたのヴァンガードがアタックした時、【コスト】[【カウンターブラスト】(1)，ドロップから「FL∀MMe-G」を含むカードを１枚山札の下に置く]ことで、１枚引き、そのターン中、あなたは『「FL∀MMe-G」を含むあなたのユニットすべてのパワー＋5000。』を得る。,これがアタシの……青春だー！！
ブースターパック 【DZ-BT02】「無幻双刻」 2024/04/05(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,264,DZ-BT02/043,リライトザスター・ヴァージルア,（リライトザスター・ヴァージルア）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT02/043&expansion=264&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT02/dzbt02_043.png,ノーマルユニット,ドラゴンエンパイア,サイバードラゴン,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,R,©大円坊 真／小学館 unitdesign:伊藤彰,【起】【(V)】【ターン1回】：【コスト】[【エネルギーブラスト】(3)]することで、相手のリアガードを１枚選び、バインドし、あなたのドロップから、グレード２のユニットカードを１枚まで選び、(R)にコールする。【自】【(V)】：このユニットがアタックした時、【コスト】[【カウンターブラスト】(1)]することで、グレード２のあなたのリアガードを１枚選び、【スタンド】させる。,ゼロ。きみの好きなヴァンガードは、こんなところで終わらない。
ブースターパック 【DZ-BT02】「無幻双刻」 2024/04/05(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,264,DZ-BT02/044,忍妖 ビードロウルクロウ,（ニンヨウ ビードロウルクロウ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT02/044&expansion=264&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT02/dzbt02_044.png,ノーマルユニット,ドラゴンエンパイア,ゴースト,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,R,オサフネオウジ,【自】：このユニットが「ヴァルガ」を含むグレード３以上のあなたのヴァンガードの能力で(R)から退却した時、相手のリアガードを１枚選び、退却させる。,私は忍なのでな、端から見ている景色が違うのだ。
ブースターパック 【DZ-BT02】「無幻双刻」 2024/04/05(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,264,DZ-BT02/045,メルトナックル・ゴレム,（メルトナックル・ゴレム）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT02/045&expansion=264&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT02/dzbt02_045.png,ノーマルユニット,ドラゴンエンパイア,ゴーレム,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,R,ダイエクスト,【自】：このユニットが(R)に登場した時、あなたのヴァンガードが「グライ」を含むグレード３以上なら、【コスト】[【エネルギーブラスト】(3)]することで、１枚引く。【自】【(R)】：「グライ」か「アンドラ」を含むあなたのユニットがアタックした時、相手のヴァンガードがグレード３以上なら、そのターン中、このユニットのパワー＋5000。,難敵を前に、臆することなく拳を振り抜く。
ブースターパック 【DZ-BT02】「無幻双刻」 2024/04/05(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,264,DZ-BT02/046,フレアブロウ・ドラゴン,（フレアブロウ・ドラゴン）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT02/046&expansion=264&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT02/dzbt02_046.png,ノーマルユニット,ドラゴンエンパイア,フレイムドラゴン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,R,ナブランジャ,【自】：あなたのメインフェイズにこのユニットが(R)に登場した時、あなたのヴァンガードが「ガーンデーヴァ」を含むグレード３以上なら、【コスト】[【カウンターブラスト】(1)]することで、相手のリアガードを１枚選び、退却させる。退却させなかったなら、あなたの山札を上から３枚見て、グレード３以下のユニットカードを１枚まで選び、(R)にコールし、残りを捨てる。,荒ぶる火炎が渦を巻き、容赦なく敵勢を削り取る。
ブースターパック 【DZ-BT02】「無幻双刻」 2024/04/05(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,264,DZ-BT02/047,一撃破砕の時空巨兵,（イチゲキハサイノコロッサス）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT02/047&expansion=264&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT02/dzbt02_047.png,ノーマルユニット,ダークステイツ,ギアコロッサス,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,R,北熊,【自】【(R)】：このユニットがヴァンガードにアタックした時、あなたの裏のバインドゾーンが４枚以上なら、そのバトル中、このユニットのパワー＋10000してよい。そうしたなら、そのバトル終了時、このユニットをソウルに置く。【自】：このカードがあなたのカードの能力でソウルに置かれた時、あなたのヴァンガードが「ブラグドマイヤー」を含むグレード３以上なら、【コスト】[このカードを裏でバインドする]ことで、１枚引く。,この一発で、事足りる。
ブースターパック 【DZ-BT02】「無幻双刻」 2024/04/05(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,264,DZ-BT02/048,笑悦の連爆 シュアンマー,（ショウエツノレンバク シュアンマー）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT02/048&expansion=264&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT02/dzbt02_048.png,ノーマルユニット,ダークステイツ,ヒューマン,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,R,つくねね,【自】【(R)】：このユニットがヴァンガードにアタックした時、【コスト】[【エネルギーブラスト】(4)]することで、相手は自分のリアガードを１枚選び、退却させ、そのターン中、このユニットのパワー＋5000。退却させなかったなら、あなたは【ソウルチャージ】(2)。,絶え間なき爆撃が襲う。この戦場に逃げ場はない。
ブースターパック 【DZ-BT02】「無幻双刻」 2024/04/05(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,264,DZ-BT02/049,グリフィース・キマイラ,（グリフィース・キマイラ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT02/049&expansion=264&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT02/dzbt02_049.png,ノーマルユニット,ダークステイツ,キメラ,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,R,オサフネオウジ,【自】：このユニットが(R)に登場した時、あなたのヴァンガードが「星刻姫」を含むなら、【コスト】[手札から１枚捨てる]ことで、あなたの山札を上から２枚見て、１枚選び、手札に加え、残りを山札の上かソウルに置き、そのターン中、このユニットのパワー＋5000。,いつだって、夜空に光る星を探して。
